0,21.296296296296294
112,15.740740740740739
284,21.296296296296294
468,15.740740740740739
620,10.185185185185187
764,4.62962962962963
892,26.85185185185185
1068,68.51851851851852
1208,68.51851851851852
1336,76.85185185185185
1476,62.962962962962955
1632,51.85185185185185
1780,51.85185185185185
1940,57.407407407407405
2064,71.2962962962963
2216,79.62962962962963
2380,87.96296296296296
2504,87.96296296296296
2648,74.07407407407408
2800,74.07407407407408
2944,65.74074074074073
3084,65.74074074074073
3268,60.18518518518518
3392,68.51851851851852
3532,85.18518518518518
3676,96.29629629629629
3820,96.29629629629629
3968,104.62962962962963
4116,93.51851851851852
4260,82.4074074074074
4404,74.07407407407408
4556,74.07407407407408
4680,82.4074074074074
4852,104.62962962962963
4984,112.96296296296296
5140,137.96296296296296
5272,124.07407407407408
5432,101.85185185185185
5556,82.4074074074074
5716,46.29629629629629
